2.6345153099  4.7506244386 
4.3829532577  3.1551653254 
2.3563465401  4.0696927914 
1.5089559476  1.3316554966 
1.2834316370  0.9142994158 
3.8971785321  4.3646196492 
0.9320071614  2.3307822190 
3.7391376447  4.1324707284 
2.1157361375  1.2447203556 
1.8000832994  1.6329443475 
1.9529651136  2.6519455053 
3.7076024319  4.6043721953 
2.0733210680  2.4517453057 
2.0073096735  1.7756638457 
1.3916670938  1.1538009821 
3.3484883418  4.2827229101 
0.9249381634  0.7189963637 
1.9095251090  2.8148979294 
5.1957963024  3.9035645984 
1.5447646025  2.4603236383 
2.6609455778  1.3279943066 
2.8141440753  4.0429646387 
5.1126170824  3.1921580214 
1.5791856787  1.7698933576 
3.4834247181  4.5907982566 
2.4645045854  2.4696753396 
3.4719866704  4.3899945207 
2.9975896042  3.3113778190 
1.3491986593  1.4556996267 
2.0728684573  1.9938009127 
2.9758491280  2.5931208615 
1.9830061081  2.1664346390 
2.6561815808  3.8132217419 
2.5236168811  1.1408970657 
1.1815897545  1.9646653799 
4.7627894442  3.8813362611 
4.7206811085  4.2792715322 
4.1886308512  3.6713175286 
1.9131565331  1.8790269723 
1.6132815130  1.7495856577 
5.9762180976  4.6507164143 
2.8860951717  4.6788290139 
4.1623712587  3.7499077088 
1.8402807961  1.4935111392 
4.9816319891  6.0809961690 
1.7591450559  0.8071338290 
1.1105741460  1.6962357901 
2.8068953754  3.7404084670 
3.6032050303  3.2950887036 
5.7091516361  3.6153470562 
1.2144717069  1.6662076409 
1.9000058665  2.3126826424 
1.2981223993  0.7868018115 
3.9815329271  3.5567402488 
1.8139110163  1.9466756658 
1.7923310068  1.8595053327 
4.1907184937  4.5172452802 
3.6428655676  3.2913612749 
3.6219955604  4.9713197329 
3.5767851837  4.2837288106 
3.4515994875  4.5876532691 
3.7658210039  3.4541444699 
1.4043282259  1.3309793037 
2.5155885060  1.8281668651 
2.4179275750  1.4418762899 
3.5280015421  2.6627507662 
2.0980468257  1.9041452037 
1.6805587478  2.0226792187 
2.0896127523  1.3410672344 
3.3898344483  3.9631559743 
1.3800462690  2.2795385363 
2.9716934024  2.6053795020 
6.2793331858  3.9003982415 
2.5422576271  1.2329317665 
1.3693514672  1.5602580400 
1.6789557605  1.1491414515 
3.6191737555  0.1639229392 
2.4084624193  2.6521963063 
1.0196908229  1.5107727620 
1.5411961610  2.3420264092 
4.6086342423  2.6942318956 
4.6263642821  3.9730553683 
1.9701612947  1.5011962694 
1.7542494099  2.4019285125 
0.5872554176  1.4873513512 
3.0938195184  3.1873270856 
3.9841344735  3.7432661442 
4.4859157204  4.8854813988 
2.7415876743  1.7989424866 
4.6948331962  4.0195020030 
3.4687936285  5.5988054834 
1.3531924116  2.1099322741 
4.9118406010  4.6275610456 
2.0851353348  1.2575771396 
2.0219520368  0.9795039507 
3.7015326773  5.0495521114 
6.2637063971  4.5902945606 
1.0830862722  1.1657410350 
4.1845762272  2.2096094162 
4.3203766528  5.8672571781 
4.5154562333  4.8041082349 
4.5405058914  2.9193915556 
0.5834935528  1.8140436639 
0.7910405930  1.9495983267 
5.3785085130  5.0797175921 
1.0711251047  2.9192009085 
1.5763531884  1.3998951946 
2.0303402459  1.6832390805 
1.4310617184  1.7867371056 
1.5253431940  1.8086944396 
1.4582153724  1.8188910879 
5.4302503314  4.0058414206 
2.2066786455  1.2037175705 
4.7733781191  3.2228503874 
1.8618222587  1.5558942315 
1.9194540809  2.0823113835 
2.1391690783  0.6583476993 
2.4925449454  2.1968201321 
3.8723194115  3.3762550714 
4.0604270806  4.5481204020 
2.5564488622  1.6323283784 
1.9203857605  2.5269575390 
4.1403004970  3.0573166232 
1.5818172664  1.1218000788 
3.4202196818  2.2867110674 
4.4877111036  4.7932211805 
3.5637967561  1.7523726963 
3.7972035397  2.9927064671 
4.8813565115  1.8131569859 
2.1030175464  3.4814278308 
4.2295059852  4.2356656936 
2.1903801530  1.6458204809 
5.7688265564  4.4561352194 
2.0314895495  1.7504091742 
4.0461616307  4.2451166874 
4.2834888680  3.5759186100 
1.0184742735  1.4778225642 
1.9121243264  2.3820156490 
3.5841460072  4.2484857009 
3.1354543498  2.9707017027 
3.0961332314  2.9836951964 
4.3547121249  3.5486968747 
5.1272258416  4.1689041705 
2.2716354530  2.5189112053 
1.7602633774  1.1938807113 
3.3431255422  2.4266662709 
2.5369322996  2.2476299001 
2.0891692682  1.6344886499 
3.4716821947  5.6303673753 
1.0701603082  2.5444028870 
5.4720680635  2.0833189875 
1.8513404778  1.0739180684 
1.7516350229  1.3167920974 
2.3080245452  1.5515873745 
1.1176653590  1.3054466982 
1.1032090965  1.8338241501 
5.4683558109  4.2387235603 
3.5248051310  2.4704227848 
1.4789617129  1.0015942182 
1.8547767714  1.4376829383 
4.3533431684  4.1714575353 
2.2617419105  2.3601567170 
0.6478251224  1.6860356725 
2.5024403897  0.8077907964 
1.4563608692  2.2939280044 
1.9439800886  3.5146004486 
4.3883736095  1.7393651364 
2.5902098516  1.2884773071 
3.5984816267  4.2679593988 
1.9542110541  1.7409731402 
2.0909312875  1.4031400221 
1.5421708842  1.9081204415 
2.3835323945  1.1281269060 
1.7876110039  2.0446784435 
3.6202542630  3.8198476146 
3.9440218457  5.8963196388 
2.3598923516  1.8603179487 
4.2127147813  3.5708554433 
2.7914283346  3.5556905572 
1.8001372463  1.7312449611 
5.4257376177  5.5325382374 
1.5374510389  1.3722701564 
1.2153238590  1.9974096055 
4.0410217578  4.6675020225 
1.1053018090  1.1410530803 
5.5776501485  4.9022153217 
2.1233479483  1.4599561658 
2.2189115596  1.2566884526 
2.3946834816  3.7418767767 
1.5087016461  2.0321014615 
5.4299458695  4.9799561974 
2.5766946233  4.3028116386 
4.3192541154  5.1823366121 
5.4557930914  4.5939329045 
2.2775115637  1.4958754963 
1.1683594201  1.8078672123 
3.8515383180  5.3438123317 
3.2517931260  3.4360743734 
1.5185070697  1.1158890841 
4.7997906962  3.1958918784 
1.8194702148  1.3628596397 
3.7703513626  3.3907190975 
4.1133618915  2.2906143243 
1.4145757207  1.0983543133 
1.7126450803  1.1348639077 
2.1686465549  1.8236656865 
1.7073433461  1.5623393717 
4.2803471924  3.4303553846 
2.1930894296  1.3569233328 
1.7534341132  2.4808180435 
1.5161455699  1.5706260030 
2.9479591730  2.1431204079 
3.7268606057  4.1977179570 
2.6394193007  2.5285625452 
1.5358914145  1.6150013899 
1.3974263235  1.8124102689 
1.6151208530  1.6329336086 
1.2188200152  1.6982352049 
3.3748639175  5.6789193797 
4.2125532021  3.5233250494 
4.6457541643  3.0012624217 
4.9953153925  3.0164482637 
3.4890288942  3.2562666990 
0.9955136689  1.6810929562 
1.6924827959  1.3619277268 
4.5336411924  2.6511148684 
1.0718883512  2.1270015653 
1.8676608333  2.1521406861 
2.4881398193  2.1055788341 
1.8150694710  1.1583617720 
3.8268384576  3.9473388478 
4.1685452943  4.2549236587 
5.4856559182  3.3741231802 
1.5176083136  1.8133117953 
2.2291531464  1.4893665131 
4.1939761714  4.7332821052 
5.0715903726  5.2605438637 
4.8772319095  3.7638022102 
1.7747471245  1.6641215835 
2.7366320990  4.7123183556 
3.4464732596  4.6370434335 
1.1256373124  0.9821091042 
3.1229643268  2.7335193022 
2.0090294450  0.9883566358 
1.0897663933  2.4364756638 
4.5098581659  3.9109630461 
2.9673585115  5.2428515772 
3.3759108412  4.0586313355 
2.0787284344  2.2028945057 
1.8854208988  1.9835824219 
3.2730918383  4.4943827493 
1.7221662660  1.9425853655 
1.5639988329  2.2872080790 
4.3573887871  2.9158080271 
1.4929764104  1.2808157336 
1.7333964671  2.1799551237 
4.3266991125  4.2852776107 
0.9886025457  2.6611623777 
3.4165224843  5.1487920134 
2.3740437503  4.0965503620 
4.0869145913  1.5352369691 
4.1381357367  4.8583210699 
1.4342906996  1.5912394881 
3.6406083228  3.1468733938 
1.8177322627  1.7561538442 
3.7950909041  4.6218281135 
4.9393418048  3.7410324961 
1.3034206271  1.5664194091 
4.9227461717  3.9887895777 
3.4895539391  4.7571951186 
5.6247736307  5.0245268154 
1.5505478297  0.9226144623 
1.2745753426  1.7539748185 
1.8531395911  2.1302473308 
3.5848236756  3.4192438130 
4.6037459761  4.4462380856 
3.8337955771  4.3549642508 
1.4183673233  1.5787471221 
5.1409631496  4.5168502391 
4.3905310815  4.1761939721 
1.0420462947  1.4692076976 
4.0710574211  3.1980160673 
1.9297928962  2.1559391343 
5.6444527818  4.9665716692 
4.2810495744  3.8068733913 
2.5019243404  2.4681771563 
3.5867457677  2.5538217079 
2.7820612541  2.8963086149 
1.4941169994  1.7191283125 
1.8041165854  0.9405656704 
5.4620260184  4.0671449057 
2.3755618665  0.6853197683 
1.7476867355  2.6437738715 
1.4791229564  0.8322333948 
1.2827503858  1.8211063477 
1.7303726530  1.8742401119 
1.6976796873  1.7268398410 
2.3445455287  0.6393040712 
1.7257874714  2.1336383144 
2.1613032735  1.4918085135 
2.3493265100  1.6704145431 
1.3548692035  1.5574078879 
1.3374733917  1.1321576424 
2.1832963705  1.5611011039 
1.8764083032  1.6236127882 
4.1803228681  3.6985656295 
3.7298499514  4.1106822825 
4.6168259159  3.0451661935 
1.2944077164  2.0416587636 
1.6382178921  1.7606337350 
1.3056653727  2.2473191874 
1.5804466794  2.1759018988 
4.5138360841  4.3190999125 
3.1267104371  3.0282196523 
4.6767552557  4.3657273460 
0.9282902640  1.8547940620 
3.7909087756  4.9891302343 
1.3572670252  1.1890504819 
1.2989666864  2.0898344943 
3.4838012876  5.7078583390 
2.3549717072  1.5057654008 
4.0180680528  3.5258320793 
0.8074798923  1.8440504982 
1.3239347024  1.0395524303 
2.8601343525  2.8663316531 
2.4688429146  3.9653492668 
2.8149869563  1.6051907847 
2.3709396987  5.7919526782 
3.2996069631  1.6393995609 
2.0935241333  2.3177112487 
4.0801376725  2.9786013923 
4.5276009756  5.9465791935 
2.0135753677  2.0565482124 
1.9484465724  1.3674791909 
1.4960140913  1.0345980568 
3.9126333523  3.9700147077 
1.9157861162  2.3662844353 
1.4050597772  1.3182259477 
1.7615805960  3.9670402558 
2.2566829435  1.5377104108 
4.2256202559  4.2486702964 
6.1205649608  4.5921710664 
1.9427551587  1.8522054897 
3.1729650322  3.4837697485 
1.1996820537  1.7569249702 
0.8873697702  1.0582790531 
3.1758569891  5.6433545457 
2.0667974341  2.7059321316 
4.6516498069  4.7054783135 
4.1246190027  3.9249178283 
3.3569982754  3.6011167480 
3.7008116365  4.0905540087 
2.4562246681  4.1451101945 
3.7590170769  4.7625109215 
3.2485841072  4.3647938265 
1.7772801844  0.8877393938 
4.4546037902  5.5922936032 
2.1434819016  2.3752286942 
5.1950789290  3.8012826232 
1.5429911724  3.4013387182 
5.1511434380  3.8139373005 
1.2072446312  0.9640824963 
3.2284913327  4.9920449119 
2.2330732882  1.0537477965 
1.4920674087  1.0978348286 
0.9747776260  1.5837673237 
4.5147402978  3.8223382903 
4.7774373867  4.4988871104 
1.3057592303  1.8865865615 
2.2825953034  2.0510583759 
2.2542628640  1.7761484326 
4.4658470109  2.5611944103 
1.6647050924  2.2495640401 
3.3547479205  4.1326426746 
1.9024668894  1.1695261751 
1.5784511576  2.1838578648 
4.4144634438  3.0466499631 
4.1682945251  5.0926632612 
0.8731505090  1.6819599093 
4.5856338354  3.8281022048 
1.5201314837  1.4852580320 
4.0009211201  3.9307289671 
1.3007365773  1.7652965560 
2.2521960736  1.6211842219 
1.8701199678  1.2819173003 
3.4461804877  5.7951827100 
5.6729194508  3.1236355885 
4.3752128940  3.4870362798 
2.5612430690  2.2396708001 
1.6655237393  1.3015785186 
1.1390995386  1.2787090715 
4.3510884002  3.8744840326 
3.9885987720  3.4022113765 
1.0139197467  1.7921711916 
4.2004711122  2.0403899490 
1.4854200902  1.9508726305 
1.8110691150  2.0587319708 
2.2069811209  1.6675436183 
1.6086629234  1.8623979896 
1.9150841318  1.9174093750 
1.5841062054  1.0640857413 
1.7952581083  1.7234482820 
1.0515052388  1.8350447923 
4.5125712547  3.1851087988 
1.6367669046  2.2895798635 
4.9136674072  4.2831409785 
1.7634991078  1.0560938021 
2.9552873566  4.1142110802 
2.6592041456  3.0320278923 
3.4303488043  3.9348328847 
2.4659175020  2.8827008525 
3.6524808212  4.5273426170 
1.6317098443  1.6052317361 
4.5127689026  4.0807165186 
1.4538298844  0.9525538336 
1.0566621468  1.8753587709 
0.8465664000  4.2149454242 
2.6212124234  2.9820509154 
2.3301291957  1.3639889058 
1.7308626619  1.1161496007 
2.9457828840  3.7793280032 
1.2427686663  1.3565680801 
2.8069050127  4.2099529812 
1.4920146961  1.8776912868 
2.1330746049  1.4873014121 
1.4743484814  1.8328439875 
2.3701121821  2.7172375480 
3.8675957004  2.6963027393 
1.7168779020  1.2930724361 
1.5195025552  1.8441898092 
2.0744095248  2.5362305103 
4.2215339855  4.0610585876 
4.2097471183  4.6850210477 
2.0059610607  1.2458932468 
3.8700158861  3.8824659886 
4.1683479857  4.2438584952 
1.3628092575  1.0195214509 
3.2470953462  4.4835459229 
1.6644783094  1.6381264633 
2.9727875316  3.0797632105 
2.5053829652  0.9438184723 
4.8168789458  4.1700839875 
3.3685684037  4.0408509405 
1.7153864062  1.2684697432 
2.6790682727  1.6104165638 
2.2552898038  1.1086741003 
0.8220547083  1.9254672309 
1.5638971777  2.2772527252 
1.7205411131  1.9967329598 
2.2901116600  1.6483780824 
3.2541882751  3.7839295348 
4.5256129628  3.5045753898 
0.7257715382  2.6423622094 
4.4514950246  2.9917360211 
3.3025306414  3.2304596491 
1.3091645553  1.5203725117 
3.1151471275  3.3822578043 
2.6368781029  3.8194596482 
2.6507616239  4.5210021581 
4.0738964680  4.7461563633 
2.0176070923  1.8103910097 
2.1536920387  3.4399260753 
1.6024434577  1.8054782810 
1.6818876320  1.4887033411 
0.5916270383  1.8035472018 
2.1942664365  1.2819244221 
5.2740893144  4.1170120988 
3.5421075869  4.2281617364 
2.9326982485  1.4067211396 
2.9016069544  3.0613883706 
2.5423841281  3.8472981827 
2.8033465720  3.3278134620 
1.3960410817  2.2192105837 
1.2683958905  1.0587482929 
4.7420088186  5.0103825722 
2.1414539430  1.6347200710 
2.1643104181  2.3122853412 
4.7282073949  2.8469590748 
4.2189888576  4.1929864956 
2.0917199155  1.4984955817 
1.2818853374  2.0534491373 
5.1083872255  5.2426811593 
3.3541593118  3.5718342371 
1.2991680520  2.0438344710 
1.6594132601  2.3953033701 
2.9581401284  1.7847101617 
1.0892188568  1.0969080724 
5.9335334719  2.9422835222 
4.9784755913  3.6422163759 
1.9155653299  1.3581489358 
1.5912686070  5.8806849545 
1.6407190357  2.3939535052 
3.7429000320  4.3725031589 
1.6982959415  2.2406272440 
1.8748616454  1.0065318963 
3.4942197887  3.8681909941 
1.6960488857  5.7065773685 
1.5084042589  1.7718796434 
4.7077735975  4.6658033306 
4.7061309268  2.7153818681 
2.2609992226  2.3567976563 
1.9566673856  1.8808264355 
5.0027098677  5.6793182244 
1.9630052675  1.7150785101 
1.4776448191  2.2640566638 
1.6389486933  1.0380976785 
2.3330530761  4.3134811517 
2.0951877600  4.7111417349 
1.2660884476  1.3540391925 
3.2131849738  2.9899704743 
3.9920558206  3.9759566463 
4.3606050315  3.5647823438 
4.3796812842  2.5580148148 
5.0970536370  2.7252609956 
1.4474003735  1.5519461025 
5.4591661052  3.9246788510 
5.4953519106  5.5362998292 
2.0614217909  1.2551181879 
4.1485718016  2.1565231023 
3.4914349207  4.3151297413 
1.9019480104  2.6683562312 
5.2039017000  3.2655610718 
5.6783775940  3.6697262504 
5.7412081964  5.9843018899 
1.8240345260  2.0790616726 
2.1491300808  2.1122929889 
1.7980186223  2.2201163981 
5.1382384522  2.6329121226 
3.0437656086  2.9985129126 
1.8813488934  1.1634959453 
1.8702396070  4.6612405154 
1.7114475233  1.2175402160 
1.1225186470  1.5862656015 
1.0724951834  1.7541969013 
2.4385722216  1.6400287537 
2.0635497127  1.7677262016 
4.6647698263  2.5923851618 
1.3163339086  0.5151883533 
5.4365410034  3.2357055748 
1.0956095392  1.8397191222 
3.7901385757  2.4245206916 
2.0252037028  2.3671352399 
4.1751665258  3.3766412389 
1.8913050265  0.3559800247 
1.2006483134  1.2905083880 
1.1198172536  2.2615891974 
3.7276212059  4.2056735523 
1.5188197270  2.2289738699 
1.1510650472  1.4868248323 
1.8673370766  1.4194599284 
4.1981687815  4.0869615719 
2.5600986944  1.5234479101 
2.0104752193  2.8708070471 
5.3821004392  5.2670788421 
3.9054674315  4.3678199586 
3.2808852057  1.3310385791 
3.2995346279  4.1281350330 
4.1803789584  3.6713098325 
2.0258580994  1.1882008961 
2.3679897180  2.9277698110 
1.0548358975  0.8852682939 
3.0762313426  2.2129764127 
1.6982270513  1.9585521164 
1.9535357606  1.3778168710 
1.8270123800  1.4837472454 
4.5460126848  1.6386058624 
2.4930092116  2.3148834054 
4.0779046455  5.3448437801 
3.5161711492  5.2726663466 
3.7781761699  4.1206111689 
1.5574819215  2.3019311736 
3.2176526332  5.7253995734 
1.3295666479  1.3958544250 
1.3505659365  1.6807664030 
4.5512326087  2.9504486556 
2.3031304903  2.4898914800 
3.6680992643  3.6504343672 
3.5781849813  4.4652713771 
0.5083878262  2.2688753231 
1.2458577195  4.3956433505 
2.3907667156  2.6009644321 
1.5096386200  1.6192418575 
2.0570013123  1.6919407871 
3.3172406277  2.6436447369 
0.2267281982  1.7140260903 
1.8544299940  1.8910503001 
1.3015818519  1.0042218480 
2.4239677385  4.5560635971 
5.5400977244  3.5810786473 
1.7511933863  2.6840867297 
1.9026824974  1.5105902106 
1.6867285241  2.5468245974 
3.5035781440  3.7850588296 
1.6981885914  1.4598564453 
